n,mse,frob,rate1.lb,rate1.ub,rate1.in,rate2.lb,rate2.ub,rate2.in,rate3.lb,rate3.ub,rate3.in,rate4.lb,rate4.ub,rate4.in,rate5.lb,rate5.ub,rate5.in,rate6.lb,rate6.ub,rate6.in,rate7.lb,rate7.ub,rate7.in
54700,0.0036471677209448843,2.5197395976734847e-5,0.9501219610528863,1.020932932697734,1,1.187985435710742,1.2637821240257168,1,1.6883693297331572,1.7720540032466967,1,0.725017659170673,0.7903679719969212,1,1.9578053712451697,2.045273006394486,1,1.466371711213358,1.5466811477911717,1,0.4608065175516948,0.5185730353551868,1
54800,0.0036789550134836806,3.872439766141404e-5,0.9437465566699503,1.014732222741631,1,1.2103854601283097,1.28635592439367,1,1.7004274468825373,1.7844980958653645,1,0.6710833291774225,0.7359915991522896,0,1.965902823706356,2.05363809576198,1,1.4879096415755482,1.5686611424982406,1,0.48461883921624505,0.5438182817370033,1
54900,0.0036918265418819213,2.4289199977455325e-5,0.9368317628354922,1.0078553799241845,1,1.2081847703382531,1.2844641477920844,1,1.724549849198169,1.8092383212978473,1,0.6969088734607388,0.762272491615576,1,1.9588553963636366,2.046520769096507,1,1.476246114190964,1.5567884879910499,1,0.47570763162637547,0.534647087752615,1
55000,0.0036842261943146456,2.1491830277224975e-5,0.985201836641924,1.0575823379332732,1,1.218627932246816,1.295094141094906,1,1.6918628125712623,1.7755907383503011,1,0.7268682389859095,0.7929276527814365,1,1.9283655974875773,2.015400284740783,1,1.450996445088248,1.531294993077141,1,0.47863669061604663,0.5368450481800244,1
55100,0.003691638266873317,3.09364296656184e-5,0.9627034989039118,1.0343895928058826,1,1.2162878737517981,1.2925831915854784,1,1.712024132090778,1.7961994650105504,1,0.6864499489668779,0.7513994580133038,1,1.9692665550799424,2.0566385277325265,1,1.5063084446636,1.5876773896552807,0,0.46617881193240046,0.5247705109797495,1
55200,0.0036436071333942215,3.783013176989397e-5,0.9377784316994308,1.0086418930237124,1,1.2178616461823637,1.2941599330069202,1,1.7477424873520988,1.831553798042298,1,0.6804620690077112,0.745694874440338,0,1.938403205908379,2.0250350334453473,1,1.4605766680946148,1.5406225884272597,1,0.4679444092841387,0.5262248810089355,1
55300,0.0036258779100793426,2.9901636830547264e-5,0.9686941290209226,1.0402652735104563,1,1.1809943976200608,1.2561901625479408,1,1.6886218482939934,1.7716160934049976,1,0.7140825949925467,0.7796137922669462,1,1.9488531161752,2.035916148970101,1,1.4345273898120952,1.5138838666345915,1,0.475979830998307,0.5343171652049661,1
55400,0.0036616706424081736,4.552358222051666e-5,0.9758713566937333,1.0471544398627963,1,1.1780420258202406,1.2534673358568793,1,1.6618333623730555,1.7449950299980113,0,0.714729562995332,0.7802187451725474,1,1.9947548245533135,2.082629602998639,1,1.5262357273155125,1.6075758957678565,0,0.4596839181801186,0.5172520098212146,1
55500,0.0037159082010027214,4.93314668553055e-5,0.9355871642135959,1.0066958958985102,1,1.2382187149895723,1.3152152504133845,1,1.69667405690708,1.7807547047910453,1,0.7370947552351655,0.8030642836512115,1,1.9974478922349095,2.085435882323198,1,1.4680146104662517,1.548481958299177,1,0.5049707586368251,0.564894641628479,0
55600,0.003563657020265744,3.8641141703032024e-5,0.9532900560752078,1.0232318340752873,1,1.2021526854187825,1.2771740213840483,1,1.7081067766846332,1.7907333331713071,1,0.7022342152012202,0.7670965039490956,1,1.9374853147673552,2.023944275773656,1,1.4423962665736032,1.5217789621377658,1,0.4495450947251322,0.5064259693991301,1
55700,0.0035930931339667,3.902581055969063e-5,0.9558202499439747,1.0268167671379527,1,1.1898501868607765,1.2645843239920156,1,1.6993926466517124,1.7824582725354186,1,0.6760424941666716,0.7404541194291752,0,1.9673209865589214,2.0539372145403956,1,1.4465647740547545,1.525914976568608,1,0.48523197144438207,0.5436425909126955,1
55800,0.003642703460636013,2.2791094942079632e-5,0.9634797580280788,1.0346758333861226,1,1.2003942370794798,1.2760059009127005,1,1.7201645979116913,1.8041058544795021,1,0.7201768334470029,0.7854579282870935,1,1.959431557615502,2.046376913285598,1,1.4917509873119068,1.5720778563664044,1,0.4525230377442407,0.5101104365057738,1
55900,0.0036487674115978637,2.342594095794126e-5,0.9695506410101817,1.0412941308479113,1,1.2009276101442432,1.2765401293352343,1,1.7280027703160257,1.8116697924998744,1,0.7222355142817949,0.7877904545561412,1,1.9475904109171365,2.0344165188604393,1,1.4821797599582311,1.5624736178368,1,0.44971400853896365,0.507504287325841,1
56000,0.0035921863880869855,2.6107983483280565e-5,0.9602344640352465,1.0310488613285833,1,1.2069321317620403,1.2821118151924005,1,1.6788574538522425,1.7614489632506645,1,0.717746993349773,0.7832067726881969,1,1.9324256027550866,2.0187442691166413,1,1.4480396023404163,1.5270892476531097,1,0.4906604847904726,0.5489914635733198,1
56100,0.0036303126631326175,3.700857670696877e-5,0.9709005727679956,1.0418779778348504,1,1.211141550081095,1.286685866291862,1,1.7384606891086214,1.822071965669424,1,0.7606078226162618,0.8270446016719959,0,1.9434204544808822,2.0298404668764727,1,1.422867027519839,1.502153713953446,1,0.4724439358759428,0.530613090407818,1
56200,0.0036611638132967306,3.695881389168902e-5,0.9832383098118251,1.0548617383313261,1,1.2500571349849887,1.326486398933534,0,1.7205029366324336,1.8043909682840957,1,0.7192505406569326,0.7846807916944599,1,1.9884185344455774,2.0761076954957605,1,1.4666511592835776,1.5466960733613173,1,0.46139068313859577,0.5182721952186871,1
56300,0.003579402683773429,3.1690312428756196e-5,0.9419703619936266,1.0123365028384668,1,1.2337108952616236,1.30875269355365,1,1.6706911302885266,1.7533634059383203,1,0.7171631917632286,0.7824142464654227,1,1.9503619858070702,2.036535853696039,1,1.4939919614777974,1.57422884913523,1,0.45629648455089566,0.5128469380023118,1
56400,0.00364121596067126,3.337957509690568e-5,0.9991068847863536,1.0712183963347106,1,1.21007278514675,1.2853649423113271,1,1.6847523568486376,1.767871546713095,1,0.7346045323155795,0.8008694007335938,1,1.991501138108038,2.078462682926934,1,1.4622075876058975,1.5417626105344833,1,0.4528810307514227,0.5107234765887669,1
56500,0.0035651786674936424,3.091497197274445e-5,0.9624181042978046,1.0327568849349362,1,1.2017594996942451,1.276594240896035,1,1.7141578239203485,1.7969084000720135,1,0.6897581281683085,0.7547084055881517,1,1.939422955786872,2.025421497834615,1,1.439142566749979,1.5175768623070434,1,0.49470557089584843,0.5531975902625735,1
56600,0.0035473390227268643,3.6812033230738723e-5,0.94771854770571,1.0175685127422318,1,1.1962447625616959,1.271000851788756,1,1.7286041563022239,1.811337397265535,1,0.7072302860873637,0.7719659936140574,1,1.922570142325188,2.0081980881601247,1,1.47729913591752,1.5565930756473867,1,0.4479354098572809,0.5050953085834552,1
56700,0.003577872120939791,2.143148351431143e-5,0.9741943862092224,1.0445403102529498,1,1.2270132143637271,1.302379195031519,1,1.692236707865879,1.7749328325233842,1,0.7160809415639451,0.7808755758329633,1,1.930026872236547,2.015677064019438,1,1.455728012117627,1.5349928857690034,1,0.48829627278489124,0.5469128634668176,1
56800,0.003559325277073879,2.8203108222872708e-5,0.9390026550681867,1.008406392200901,1,1.188928784261028,1.2639841965744887,1,1.6957012826014504,1.778281898228173,1,0.7216381407334544,0.7864896956333645,1,1.9763763653213715,2.062820970276924,1,1.501481909567956,1.5810659604551554,0,0.47564372463654225,0.532546009654293,1
56900,0.0035594140733064567,2.52097790510934e-5,0.9594888964519307,1.0290748826767167,1,1.1759837760414933,1.2506374133397529,1,1.7152018649845195,1.797912909070312,1,0.7311799491871943,0.79618390254139,1,1.957168061951587,2.0431652403601364,1,1.4504552726349793,1.52921885251207,1,0.48903240110079504,0.5476785925401219,1
57000,0.0035498394519787022,3.364190656603487e-5,0.9639483157150095,1.0341770000831625,1,1.1985680112311607,1.2728509386048499,1,1.6808098072547812,1.7627487102538901,1,0.715960643449224,0.7807972753395729,1,1.9820542480268248,2.0685711772121023,1,1.5003617185328963,1.5798756130540574,0,0.4450816183952553,0.5020162040626808,1
57100,0.003572507338615266,3.9280278520947384e-5,0.9355950146119749,1.0049919415156274,1,1.2519089368302605,1.3273612406484554,0,1.6722158529085316,1.754608545791933,1,0.7189367055958128,0.7834912919474731,1,1.9900497675157631,2.076743616304102,1,1.5017685900417155,1.5813431242412637,0,0.45843669040270846,0.516311826629126,1
57200,0.0035747300916460557,3.746074751632267e-5,0.986794202716081,1.0571964400875569,1,1.2459516853171642,1.3215937610703556,1,1.6893141028921903,1.7718428951380596,1,0.7464066402956636,0.8121406198347924,1,1.9662052372335104,2.0522902049474125,1,1.4299072307802572,1.5081231570171707,1,0.4804080451703959,0.5382685787685922,1
57300,0.0035582100819530815,3.517167160884206e-5,0.9171091780368795,0.9865890401400171,0,1.2324203557655813,1.307485404828598,1,1.7002614433617476,1.782845286841464,1,0.7156519378107224,0.7799509420713013,1,1.997105186893427,2.083602609286176,1,1.4879812518475595,1.567151801618128,1,0.47262790996156595,0.5304303490886965,1
57400,0.0034740502331136024,2.7975447650431642e-5,0.942727550160985,1.0118374113881516,1,1.2033380031387217,1.2774247205014166,1,1.6786252302611402,1.7603426041627173,1,0.7306902817041685,0.794906176326112,1,1.9502539053626842,2.035458464715273,1,1.4408976567916176,1.518680027193024,1,0.4775388285721895,0.5342877180942003,1
57500,0.00347269314040152,3.0819297719571e-5,0.9499675675034852,1.0197072348603602,1,1.1925498853621839,1.2667362894574061,1,1.7065241501162804,1.7882136625026737,1,0.7088888978623054,0.7726567208857829,1,1.9431535055586244,2.028191041066053,1,1.461036772059253,1.5389953210086582,1,0.45501629426406287,0.511287206236414,1
57600,0.0034697108421393175,3.580589659392682e-5,0.9668370741468518,1.0360063185264872,1,1.1930098820335535,1.2672008832531556,1,1.706122948402985,1.7881330657440289,1,0.7378271185336222,0.8024726110547308,1,1.9191465346518883,2.0036832165928726,1,1.4143337978615151,1.4918111489976207,0,0.4732985991263438,0.5299310563743906,1
57700,0.0035067462888267653,2.841493723203537e-5,0.9707076206120024,1.0402367287711616,1,1.2204920166049453,1.2951225625613467,1,1.6963972906384515,1.7780843131812045,1,0.6978120905360643,0.7610877766010378,1,1.9537552721128788,2.039104893872138,1,1.4360759999411046,1.514537167090358,1,0.4998625530951389,0.558422845211136,1
57800,0.003487079464179537,3.983904641636503e-5,0.9565607868137331,1.0260947241809282,1,1.1708372329246008,1.2447498462360447,0,1.6634980267087298,1.744696968323306,0,0.7426766152763431,0.8073445753241444,1,2.0004374828510234,2.0860494358428006,0,1.4387215025705178,1.516659856441907,1,0.47285537402104694,0.529958180828194,1
57900,0.0034702404387367243,3.670532097450751e-5,0.939758885200827,1.0088728561392764,1,1.2267514165618352,1.300984540686651,1,1.6543193997656669,1.735698930884105,0,0.7046891003482839,0.7686761396388283,1,1.9512589302508527,2.036174147879984,1,1.4859596341664347,1.5643643704475534,1,0.4653478789866758,0.5218578902934625,1
58000,0.00350680862608288,2.8227563125348228e-5,0.9462111378076892,1.0157604836528717,1,1.1812374006889126,1.2549371879285558,1,1.740940072796206,1.8232585108788504,1,0.7170099902709423,0.7814230947476711,1,1.9869768452616727,2.0726617580764817,1,1.4712992992336653,1.5496413711171295,1,0.48318293630079734,0.54043470097074,1
58100,0.00343361484422023,3.729509420768412e-5,0.9723833273837101,1.0418307422989384,1,1.218393393683688,1.2919299257139454,1,1.7080612425683084,1.7895781518842386,1,0.6752091955883066,0.7375494880605598,0,1.9323701261165014,2.016902283222052,1,1.436415533666454,1.5140928237217883,1,0.48866923646730515,0.5453952986963096,1
58200,0.0034639178863637987,3.90155705992773e-5,1.0056393033324857,1.0758722088082378,0,1.2124451266328853,1.2869338592572417,1,1.6655344652299229,1.7466875040023926,0,0.7323279222168525,0.7962951377133595,1,1.9076601880578015,1.992086280448029,0,1.4348765742826892,1.5122076009845624,1,0.4739200880529895,0.5306687975089937,1
58300,0.003488012932468686,4.5016702226280574e-5,0.9205933574738139,0.9893501531605959,0,1.2750601033190816,1.3501108103857553,0,1.7335578171063897,1.8159155511639657,1,0.745951896441829,0.8104221905352729,1,1.9277244535742097,2.0124741688338914,1,1.4457525517480878,1.5235695358935248,1,0.4679564872885843,0.5246183281248973,1
58400,0.0034337196256507075,3.544628312911989e-5,0.9445404820306932,1.0133769739664769,1,1.2120796612954268,1.2854501139172434,1,1.7083405349117395,1.7896682998016233,1,0.6952099368242602,0.758438561221899,1,1.9921800426783436,2.0771175879871375,1,1.4206305047720094,1.4975211114994622,0,0.49767350584736697,0.5551192053761939,1
58500,0.003478948775402751,2.1105240518516093e-5,0.9922734132342296,1.0621058431912793,1,1.1997793881367262,1.2734349238501288,1,1.7305996848653848,1.8126986771030331,1,0.7110297579585383,0.7753182438855071,1,1.942855358180371,2.027843382819111,1,1.4697521123697885,1.5476849479551567,1,0.4619356188782955,0.5183123604227613,1
58600,0.0034822521310738748,3.062453266779544e-5,0.9564859003025697,1.0259658031002699,1,1.2044835479576546,1.2786687404396941,1,1.7204317427863292,1.802038975453163,1,0.7400088641337214,0.8047217202796645,1,1.9553375226120244,2.040025774495635,1,1.5103649193188975,1.588995199706131,0,0.47001514939946815,0.5261607011697609,1
58700,0.0034080340984791076,4.246722058011944e-5,0.9692716128485228,1.0384996462486746,1,1.2497445572971524,1.3235934280687027,1,1.7382937414992183,1.8195997031230806,1,0.6961658775778654,0.758445370281752,1,1.9572958724345169,2.041647343410222,1,1.4407443092130012,1.5177353328131586,1,0.43304915073909445,0.48876250717550984,0
58800,0.0034164654289654595,2.3665860480479626e-5,0.9605576105572993,1.0290328667993547,1,1.2258114388949675,1.2996622869460415,1,1.709046593789447,1.7903208199593352,1,0.7050795280032419,0.7683752871092845,1,1.918139753200725,2.0022111032547234,1,1.4705520050367153,1.5480286978555429,1,0.46344049945651905,0.5195501371694454,1
58900,0.0033888693735315972,3.379138211334151e-5,0.9426522868664231,1.0110221967409323,1,1.186789874513569,1.2596061304411814,1,1.6664118550060925,1.7465820915856345,0,0.725500743866356,0.7892288220212079,1,1.9441514777620035,2.028011866342341,1,1.4618494659785823,1.5390211776103473,1,0.4843223911249214,0.541082492166542,1
59000,0.0034073417569994925,3.051413512202514e-5,0.962267320262947,1.0314407298572859,1,1.2076896950764522,1.2810263927875507,1,1.7526487494550596,1.8337933527788066,0,0.6878548801224227,0.7501655338588353,1,1.954569621780481,2.0389940387634957,1,1.4493835354939735,1.5267631195481342,1,0.46001721470934515,0.5159588493926845,1
59100,0.0033933937723052265,2.9869526215288477e-5,0.9391554252489519,1.0074748900973065,1,1.24945113865863,1.323186306140002,1,1.6920103770508375,1.772949807808447,1,0.695609799523256,0.7582042651579131,1,1.9397117133042687,2.0237831937071324,1,1.470488025771027,1.5476731528292023,1,0.47527814134425156,0.5311767709792681,1
59200,0.0034254815299368164,1.854340844522345e-5,0.9468293447543871,1.015642468411701,1,1.2152997733054325,1.289013274908334,1,1.708836034512282,1.7901546676587958,1,0.7318691771376014,0.7949071582065161,1,1.943677294680937,2.0277313526528062,1,1.466408088575789,1.5442422152196846,1,0.45883381527035666,0.5153359137245287,1
59300,0.0034754348809118377,3.100962889627889e-5,0.9877390423232586,1.05719748485659,1,1.2348007614976706,1.3091056557436698,1,1.7431795835251889,1.825257221571319,1,0.7339929540235847,0.7983485234625899,1,1.9312537128223666,2.015557763703579,1,1.4634401219582658,1.5413182979979225,1,0.45752938013813643,0.5142348167150841,1
59400,0.0034754511049777488,3.9955208484549163e-5,0.9770548293207718,1.0463846704762383,1,1.2367171362467302,1.31085401898795,1,1.7033053104157299,1.7848020511180063,1,0.7113410363821973,0.774777456593049,1,2.0155953744318382,2.1009186766271255,0,1.4680586853622297,1.5461181623987934,1,0.4897592511761387,0.5469412910504313,1
59500,0.003406348447900883,1.976228518474068e-5,0.9498690887052554,1.0179411432184535,1,1.197764415209331,1.2707030915372586,1,1.7181743437961545,1.7993397025696143,1,0.7150262572245154,0.778489656451997,1,1.9545437394893437,2.038534309893278,1,1.4892906302812574,1.567107171288304,1,0.4611620960394993,0.5175978240388479,1
59600,0.0034023533115014365,2.118958559276332e-5,0.967701814486304,1.0365662284775659,1,1.2466508071982596,1.320415438689381,1,1.691232136370988,1.7717846600045604,1,0.7139567944224942,0.7776234875956142,1,1.9548911141491352,2.038943046674689,1,1.436629054058567,1.5133235695263134,1,0.4791784450990628,0.5352890287796772,1
59700,0.0033845346936114467,1.493479190818112e-5,0.9627767500458491,1.0314007067708546,1,1.1932288692370931,1.2662659168612695,1,1.7090203356333165,1.7895417447443336,1,0.7365516913626374,0.8002301346376909,1,1.9483500182025042,2.0318343594745905,1,1.4660027052968112,1.5430555720545893,1,0.47142147409705615,0.5274477536737094,1
59800,0.0033803063226453176,2.9328979919471922e-5,0.9693017051636532,1.0379621168982938,1,1.1869648731060582,1.2594011735149193,1,1.7409324572983265,1.8220528104058287,1,0.7111849818144743,0.7743368269503647,1,1.9092721325361435,1.992563859332611,0,1.487745385500964,1.5650424622421735,1,0.47731134337044134,0.5333468300013365,1
59900,0.0033793299307186345,1.922345481314601e-5,0.9746959989222049,1.0436148447381144,1,1.2074085429765682,1.2805750443254031,1,1.6998166413158613,1.7799275429502839,1,0.723400700032189,0.7860784278336342,1,1.9399714772358543,2.0238799782047665,1,1.4979512149851903,1.5755024343018056,1,0.4674738803807012,0.5228586200617357,1
60000,0.0033325148532325952,3.568494055944071e-5,0.9913382358055521,1.0598194464700568,1,1.2112327906078029,1.2838028686453444,1,1.6682950621601857,1.7477393513431243,0,0.715551308072864,0.7787751273027358,1,1.9288607257977748,2.011962692044165,1,1.445478675573389,1.5221081102225054,1,0.4533523752595225,0.5083279070573354,1
60100,0.003324444609660085,2.7729901589256487e-5,0.9411790554701228,1.008964602267671,1,1.225565889700479,1.298533075963626,1,1.7064864540486988,1.7864962077621647,1,0.7176943488470923,0.7803277537738283,1,1.9534247984696784,2.0366758289120104,1,1.4719362240577964,1.548288431939122,1,0.44713778683405603,0.5016696945835732,1
60200,0.003361293707956447,3.543840208500493e-5,0.9589219802066019,1.0271167197855244,1,1.174969757261327,1.247159049282041,0,1.6683100570174008,1.7482679713196985,0,0.7325261441992961,0.7956242696255946,1,1.9994147566323268,2.0837021405175347,1,1.49814553776831,1.5754270787156641,1,0.4623539396146814,0.5177005494605346,1
60300,0.0033450701496451013,2.8663360886011836e-5,0.9947504867738284,1.063644850238399,1,1.1864405283905732,1.2584978785981478,1,1.702942706393744,1.7828499668151732,1,0.7260873723212983,0.7892241767758011,1,1.9691652788506562,2.0525747127475102,1,1.4672602337965526,1.5440005493408775,1,0.4460065176098418,0.5011844073275832,1
60400,0.0033820019772271936,2.6396949922778193e-5,0.9925127634798298,1.0616461535792372,1,1.2090029521440477,1.2819025221683067,1,1.6705380011801905,1.7502300974318132,1,0.726540035490916,0.790160234132522,1,1.976050946037846,2.0599342615002514,1,1.484192597828197,1.5614204054531893,1,0.46270456104004687,0.5184534224170904,1
60500,0.0033321684379549986,3.4478778097276177e-5,0.9797845529920427,1.0481011760466608,1,1.1720538549731967,1.2441166651016453,0,1.6871936754523311,1.7668142496513295,1,0.7537064676777032,0.8167737160569319,0,1.99065063576203,2.0744013342889547,1,1.4354930824492296,1.5115148359577362,1,0.47065944621850925,0.526253477082018,1
60600,0.0033171701843750867,2.5406340996865016e-5,0.959093842989303,1.0270772014852287,1,1.2146356051225622,1.2872172459709397,1,1.6904471980443747,1.7697833118357449,1,0.6998122476655427,0.7618651417112517,1,1.9423328240861004,2.025149553215612,1,1.449174339949257,1.5255853124510392,1,0.4952535477522773,0.5515308321559629,1
60700,0.003338014621554575,2.5318047594444076e-5,0.9338104094210469,1.0013902583444656,1,1.205911295488165,1.278474563565466,1,1.736204551868585,1.8168245297347378,1,0.7342850997254189,0.7968967394728816,1,1.9325117384797914,2.0153427859797652,1,1.4794712486107648,1.555856631928713,1,0.4687733124258905,0.5251346742257864,1
60800,0.003348861131350123,2.7167581962146245e-5,0.9915854648572757,1.060388802676686,1,1.218421109972329,1.2909906595684106,1,1.7148825983524278,1.7953073798459238,1,0.692968850592558,0.7552686140782177,1,1.960568136048477,2.0438346468446658,1,1.4375048679387412,1.5137722301198362,1,0.4924663497825999,0.5485224829336262,1
60900,0.0032938627957004524,2.745441781446242e-5,0.9376611748646506,1.004543224908384,1,1.23558782292485,1.307819982368531,1,1.6961064738552825,1.7752669222094797,1,0.6931463575194589,0.7550880229941498,1,1.948414552988986,2.0315771411141665,1,1.472088106384082,1.5485980897468725,1,0.4828636914898621,0.5383895602643733,1
61000,0.0033535809275681444,3.2845350722415724e-5,0.9496559601567911,1.017573846612472,1,1.239010258724122,1.312070289102301,1,1.70026709627484,1.7800919463635412,1,0.7644842889654254,0.8287044104756981,0,1.9603027228112584,2.043595823385373,1,1.4360180596973813,1.5121805697293211,1,0.46297269964969334,0.5187197097030134,1
61100,0.0033182190992690347,3.1035322684527214e-5,0.954905406697074,1.0224858036484283,1,1.2531529951201263,1.326434465291559,0,1.7183625206111384,1.7982075673117721,1,0.7194723896596297,0.7819657495132925,1,1.988856701929904,2.07220392050494,1,1.4176664143719886,1.493709959836272,0,0.4580145393945021,0.5124482492730189,1
61200,0.0033089726910862658,2.1997249441762316e-5,0.9762809767056748,1.0445973220956166,1,1.2460246566062576,1.3190842909005078,1,1.7107147583505518,1.7904596953047773,1,0.7092452648992444,0.7715774244867795,1,1.9560796250421866,2.038829268769586,1,1.4617972139111395,1.5379085865817121,1,0.45327048508130563,0.5073116428266636,1
61300,0.003328999605869994,1.737463608304285e-5,0.9776588534226109,1.0457782979648822,1,1.1874509250956802,1.2593473214569109,1,1.7297457419685967,1.8096685296756543,1,0.7145839133913539,0.7773244684127956,1,1.9489558420983686,2.0320110639794158,1,1.4741398518928768,1.551093446642016,1,0.4767378275504783,0.5321779481232334,1
61400,0.0032874510981922584,2.6545336680872964e-5,0.9969796470429043,1.065583749353673,1,1.2038693015322384,1.275901205993509,1,1.6918534926321753,1.7711212757420502,1,0.7431927634099255,0.8055996529473565,1,1.935289012400692,2.017740175279365,1,1.4376228748516633,1.5131783976983955,1,0.47518146709363995,0.5299301336502545,1
61500,0.003287098977893562,2.7007852964748468e-5,0.9370264767031493,1.0040163646089357,1,1.2141900287843723,1.2864904850777028,1,1.7198393556431846,1.7994604832410883,1,0.6979399952233171,0.7597710340090412,1,1.939027616140751,2.0215348060325242,1,1.4826804534013303,1.5590717502066738,1,0.46708974794278196,0.5223426890395082,1
61600,0.0032843983844089222,2.4250528441070684e-5,0.9872989716982964,1.0550331125193935,1,1.2077074252987599,1.2793222892339697,1,1.7329197756679713,1.812638533810574,1,0.7354465814010825,0.7980173055306,1,1.926420597815804,2.0087668292968934,1,1.4653899127749488,1.5411439853373639,1,0.4558840717427919,0.5110018580033615,1
61700,0.003252998635291306,2.895455988640464e-5,0.9502069860319912,1.017166348169672,1,1.1893244279739867,1.260836930627759,1,1.716995743298653,1.796234808019577,1,0.7404866043248112,0.802895534438027,1,1.928956019333684,2.011000607049517,1,1.4587150171007843,1.534226998118325,1,0.4569172691997951,0.5116881086630205,1
61800,0.00328160699230615,1.968288565973046e-5,0.9560489257175051,1.0235616015704114,1,1.2046449026175252,1.2764092634803408,1,1.729618238397039,1.809041929443233,1,0.7106232398823268,0.7728249058571116,1,1.9932272664078583,2.0764027196418415,1,1.4448194427149457,1.5201568251928224,1,0.48025478841058084,0.5353455245482122,1
61900,0.0032698013226785897,3.5422998349640405e-5,0.9751585324744819,1.042493217851146,1,1.2406406610451057,1.3129664109142452,1,1.7340479581781951,1.8136457770691619,1,0.7359939940836111,0.7982267736048376,1,1.9375410819532426,2.0196527166748477,1,1.3963255444890283,1.4711332096903391,0,0.48266522288540864,0.5381101988660353,1
62000,0.0032985280723346103,3.664564923748944e-5,1.018064072545105,1.0862204034444685,0,1.2126841668199189,1.2846799971305292,1,1.6692246108327617,1.7480285207428958,0,0.714200444617624,0.7765083638405215,1,1.9567371970729612,2.039213288827612,1,1.4822066870542554,1.5586680713540355,1,0.4901061263340859,0.546030871287191,1
62100,0.0032623519196098563,1.9008404796454032e-5,0.975341412105507,1.0428066199320045,1,1.2266947686941114,1.2987551325825726,1,1.6988037905979714,1.7777324052810988,1,0.7365657212349837,0.7991500743105961,1,1.93697107111611,2.019073294791332,1,1.4394004792113124,1.5147272357137487,1,0.4785395905591339,0.533312452179924,1
62200,0.0032370310687117386,3.556705032783988e-5,0.9382542994455279,1.004933085815921,1,1.207558008445578,1.2792159035759825,1,1.6862694458983354,1.764924076572823,1,0.7518844190885521,0.8148443577776137,0,1.9785597923834681,2.0609031635971493,1,1.4187056113368641,1.4935331489741543,0,0.46331390294368824,0.5173574262403136,1
62300,0.003256067989261551,2.8795495175612114e-5,0.9595744751834844,1.026885276383567,1,1.205058479650166,1.2765915015632627,1,1.755515021874702,1.8354230935553981,0,0.6883652283600437,0.7493759797834667,0,1.9907745575426572,2.0733842899936312,1,1.4612011883843194,1.536686298062594,1,0.4729736458006642,0.5273798510330407,1
62400,0.00324122502660609,2.088291027720055e-5,0.9858857962577882,1.0535938123611492,1,1.2061583648974308,1.2777182018915325,1,1.6722268789441113,1.7506306228067239,1,0.7090513720904174,0.770429937063485,1,1.9531671471072445,2.035042623672214,1,1.4629950501439324,1.5382492990231942,1,0.4762410501141173,0.531834610655891,1
62500,0.0032372458386074085,3.5031273711221776e-5,0.9833046083461568,1.0507104750071186,1,1.1931864929245912,1.2644129766688987,1,1.7587284465689004,1.8379763565830405,0,0.6984488839675645,0.7598552950318874,1,1.9536248249223618,2.0356035323706956,1,1.4800915000635662,1.5557322896625936,1,0.4430719898218407,0.4971484007364021,0
62600,0.003302246119186547,3.1495885969408564e-5,0.9751263075153025,1.0428471273709867,1,1.2273197112185614,1.2997314340019788,1,1.7473655538851032,1.826993495342671,1,0.7138905900515372,0.775977900105279,1,1.9862252282157735,2.0689454428982925,1,1.4752490932102955,1.5516546960219217,1,0.48045699792158486,0.5355207905562254,1
62700,0.00320805482831398,1.9772949449427576e-5,0.9391180974403311,1.0055778422461863,1,1.2161534984762896,1.287185906701535,1,1.694738036955762,1.772975216032886,1,0.7294612325981289,0.7909986191004659,1,1.9622887698141147,2.0440994110346358,1,1.4882056055656783,1.5636923205825868,1,0.4670275837956996,0.5214012444975336,1
62800,0.0032061451733633984,3.228902887306907e-5,0.9732975499789259,1.0398116526209966,1,1.2101989212909285,1.2816867227060933,1,1.655861716025051,1.733682151462645,0,0.7326548945063354,0.794595991089518,1,1.9762037553894012,2.0579717949356255,1,1.4230431393073426,1.4973777885681827,0,0.48797446234278313,0.5432777782980573,1
62900,0.0031752985691047494,3.674521320016378e-5,0.9424359164223105,1.0084720211252491,1,1.2095344118785962,1.2804157273924122,1,1.6871253585595563,1.7651763193396772,1,0.7267935117440956,0.7883020101691469,1,1.8905221242279069,1.9712510015792652,0,1.474126796777604,1.5488543090480138,1,0.4860126734915237,0.5408041366469595,1
63000,0.003265216080727081,3.0879582308289804e-5,1.009109901838049,1.0768694390994147,0,1.233277017745011,1.3050764257166243,1,1.7301784223340648,1.8092432818009818,1,0.70461002963678665,0.766804763566655,1,1.9471140589291498,2.0293689519897598,1,1.4814530174887537,1.5571883910462598,1,0.46079609973335695,0.5152853181833081,1
63100,0.0032294885349977835,3.5704047843802456e-5,0.9670762015473572,1.0334091284105524,1,1.231158281304128,1.302966814277103,1,1.7141458260318247,1.7931251605426068,1,0.7436429165588031,0.8057011563047366,1,1.945704657881542,2.0272894721992056,1,1.5071911017359876,1.5829626093196196,0,0.4383677592974352,0.4922862160716699,0
